booking_id,user_id,provider_id,service_id,city,booking_date,service_date,status,price_charged,discount_applied,payment_method,cancellation_reason,rating_given,is_repeat_booking,days_to_service
BKG000195,USR00067,PRV00016,SVC019,"New York, NY",2023-03-17,2023-03-24,cancelled,1020.0,0.0,Credit Card,pricing_issue,,False,7
BKG000196,USR00055,PRV00122,SVC019,"Dallas, TX",2023-09-24,2023-09-29,completed,755.0,0.0,Debit Card,,4.9,False,5
BKG000197,USR00312,PRV00080,SVC004,"New York, NY",2023-06-23,2023-06-28,completed,155.0,0.0,Credit Card,,4.7,True,5
BKG000198,USR00572,PRV00156,SVC020,"Austin, TX",2023-01-02,2023-01-09,cancelled,315.0,0.0,PayPal,scheduling_conflict,,False,7
BKG000199,USR00232,PRV00098,SVC015,"Chicago, IL",2023-11-13,2023-11-19,cancelled,870.0,0.0,Credit Card,user_request,,False,6
BKG000200,USR00454,PRV00139,SVC014,"Seattle, WA",2023-11-19,2023-11-20,completed,295.0,15.0,PayPal,,3.5,False,1
BKG000201,USR00313,PRV00015,SVC020,"New York, NY",2024-01-06,2024-01-09,completed,305.0,0.0,Apple Pay,,4.6,True,3
BKG000202,USR00102,PRV00054,SVC007,"Dallas, TX",2024-04-12,2024-04-17,completed,390.0,10.0,Debit Card,,3.7,False,5
BKG000203,USR00271,PRV00030,SVC008,"San Francisco, CA",2024-05-22,2024-05-24,completed,110.0,0.0,Debit Card,,4.1,False,2
BKG000204,USR00178,PRV00014,SVC001,"Los Angeles, CA",2024-05-12,2024-05-19,completed,80.0,5.0,Apple Pay,,4.2,False,7
BKG000205,USR00419,PRV00102,SVC016,"Austin, TX",2023-11-21,2023-11-27,completed,45.0,10.0,Credit Card,,3.3,False,6
BKG000206,USR00299,PRV00033,SVC010,"Dallas, TX",2023-11-07,2023-11-10,completed,80.0,10.0,Credit Card,,3.0,False,3
BKG000207,USR00465,PRV00073,SVC009,"Miami, FL",2024-03-08,2024-03-09,completed,265.0,20.0,Debit Card,,4.2,False,1
BKG000208,USR00203,PRV00069,SVC005,"New York, NY",2023-12-25,2024-01-02,cancelled,150.0,0.0,Debit Card,pricing_issue,,False,8
BKG000209,USR00273,PRV00019,SVC002,"San Francisco, CA",2023-01-17,2023-01-20,completed,120.0,15.0,Credit Card,,4.6,False,3
BKG000210,USR00170,PRV00153,SVC019,"Dallas, TX",2023-07-21,2023-07-29,completed,1080.0,0.0,Credit Card,,2.9,True,8
BKG000211,USR00296,PRV00071,SVC010,"Chicago, IL",2023-09-29,2023-10-02,completed,100.0,5.0,Debit Card,,3.9,False,3
BKG000212,USR00413,PRV00129,SVC018,"Miami, FL",2023-08-16,2023-08-17,completed,115.0,0.0,PayPal,,3.9,True,1
BKG000213,USR00506,PRV00013,SVC014,"New York, NY",2023-09-16,2023-09-20,completed,340.0,0.0,Credit Card,,4.3,False,4
BKG000214,USR00331,PRV00006,SVC003,"Los Angeles, CA",2023-08-14,2023-08-23,completed,169.0,20.0,Apple Pay,,3.5,False,9
BKG000215,USR00235,PRV00148,SVC019,"New York, NY",2023-09-30,2023-10-08,completed,820.0,0.0,Debit Card,,4.9,True,8
BKG000216,USR00022,PRV00069,SVC019,"New York, NY",2023-01-25,2023-01-29,cancelled,935.0,0.0,Venmo,no_show,,False,4
BKG000217,USR00042,PRV00045,SVC016,"Chicago, IL",2023-07-01,2023-07-07,completed,50.0,0.0,Credit Card,,4.2,False,6
BKG000218,USR00532,PRV00136,SVC006,"Boston, MA",2024-01-31,2024-02-05,completed,69.0,20.0,Credit Card,,5.0,False,5
BKG000219,USR00600,PRV00152,SVC003,"New York, NY",2023-03-25,2023-03-29,completed,175.0,20.0,Credit Card,,4.0,False,4
BKG000220,USR00482,PRV00079,SVC011,"Austin, TX",2023-05-03,2023-05-11,completed,75.0,15.0,Debit Card,,5.0,False,8
BKG000221,USR00108,PRV00085,SVC014,"Austin, TX",2023-04-28,2023-05-01,completed,365.0,0.0,Debit Card,,4.5,False,3
BKG000222,USR00508,PRV00081,SVC018,"San Francisco, CA",2023-03-16,2023-03-23,cancelled,105.0,10.0,Debit Card,no_show,,False,7
BKG000223,USR00038,PRV00116,SVC009,"New York, NY",2024-01-07,2024-01-09,completed,255.0,20.0,Debit Card,,3.6,False,2
BKG000224,USR00332,PRV00146,SVC013,"Austin, TX",2024-01-06,2024-01-09,completed,125.0,0.0,Apple Pay,,3.8,False,3
BKG000225,USR00527,PRV00001,SVC018,"Chicago, IL",2023-08-14,2023-08-20,completed,130.0,5.0,Credit Card,,4.2,True,6
BKG000226,USR00474,PRV00047,SVC017,"Seattle, WA",2024-02-03,2024-02-10,completed,130.0,0.0,Credit Card,,3.2,False,7
BKG000227,USR00371,PRV00152,SVC015,"New York, NY",2023-11-22,2023-11-25,completed,685.0,0.0,Credit Card,,3.8,True,3
BKG000228,USR00053,PRV00132,SVC005,"Seattle, WA",2023-10-17,2023-10-25,completed,170.0,10.0,Credit Card,,4.6,True,8
BKG000229,USR00295,PRV00152,SVC004,"New York, NY",2024-01-15,2024-01-22,completed,105.0,20.0,Credit Card,,3.8,False,7
BKG000230,USR00030,PRV00156,SVC008,"New York, NY",2023-02-11,2023-02-13,completed,100.0,15.0,Credit Card,,4.4,True,2
BKG000231,USR00163,PRV00005,SVC018,"Dallas, TX",2023-04-10,2023-04-15,completed,110.0,0.0,Debit Card,,4.6,False,5
BKG000232,USR00418,PRV00151,SVC004,"Los Angeles, CA",2023-10-09,2023-10-18,completed,145.0,0.0,Credit Card,,3.8,False,9
BKG000233,USR00473,PRV00040,SVC016,"New York, NY",2023-02-22,2023-02-24,completed,70.0,0.0,Debit Card,,4.9,False,2
BKG000234,USR00299,PRV00033,SVC014,"Dallas, TX",2023-07-16,2023-07-19,cancelled,305.0,0.0,Credit Card,user_request,,True,3
BKG000235,USR00495,PRV00063,SVC015,"Chicago, IL",2024-04-15,2024-04-22,completed,870.0,0.0,Debit Card,,4.2,False,7
BKG000236,USR00565,PRV00019,SVC020,"Los Angeles, CA",2023-02-10,2023-02-19,completed,330.0,0.0,Credit Card,,5.0,False,9
BKG000237,USR00521,PRV00035,SVC003,"Dallas, TX",2023-12-02,2023-12-10,completed,170.0,0.0,Venmo,,4.3,False,8
BKG000238,USR00283,PRV00107,SVC011,"Los Angeles, CA",2024-01-29,2024-02-01,cancelled,90.0,0.0,Debit Card,pricing_issue,,False,3
BKG000239,USR00520,PRV00003,SVC010,"New York, NY",2023-08-09,2023-08-11,completed,120.0,0.0,Debit Card,,4.5,True,2
BKG000240,USR00306,PRV00149,SVC016,"Miami, FL",2023-07-02,2023-07-10,cancelled,55.0,0.0,Apple Pay,user_request,,False,8
BKG000241,USR00153,PRV00147,SVC012,"New York, NY",2024-04-24,2024-04-25,completed,100.0,0.0,Venmo,,4.0,False,1
BKG000242,USR00341,PRV00108,SVC013,"Chicago, IL",2023-05-17,2023-05-25,completed,140.0,25.0,Venmo,,4.8,True,8
BKG000243,USR00467,PRV00049,SVC008,"Los Angeles, CA",2023-10-08,2023-10-11,completed,115.0,0.0,Debit Card,,4.8,False,3
BKG000244,USR00586,PRV00151,SVC014,"Los Angeles, CA",2023-08-23,2023-08-26,completed,340.0,0.0,Credit Card,,3.7,False,3
BKG000245,USR00045,PRV00100,SVC013,"Los Angeles, CA",2024-06-29,2024-06-30,completed,175.0,0.0,Credit Card,,3.4,False,1
BKG000246,USR00396,PRV00039,SVC016,"Seattle, WA",2023-07-24,2023-07-29,completed,55.0,0.0,PayPal,,3.3,False,5
BKG000247,USR00038,PRV00118,SVC004,"New York, NY",2023-03-06,2023-03-10,completed,125.0,0.0,Debit Card,,4.1,True,4
BKG000248,USR00451,PRV00088,SVC001,"Austin, TX",2023-06-26,2023-07-05,completed,110.0,0.0,Credit Card,,4.5,False,9
BKG000249,USR00148,PRV00117,SVC005,"Chicago, IL",2023-12-26,2023-12-27,completed,135.0,0.0,PayPal,,4.6,False,1
BKG000250,USR00077,PRV00054,SVC011,"Austin, TX",2023-08-23,2023-08-30,completed,80.0,0.0,Venmo,,3.3,False,7
BKG000251,USR00408,PRV00118,SVC018,"New York, NY",2023-04-03,2023-04-10,completed,135.0,0.0,Venmo,,2.8,False,7
BKG000252,USR00390,PRV00125,SVC018,"San Francisco, CA",2024-03-14,2024-03-21,completed,110.0,0.0,Debit Card,,5.0,True,7
BKG000253,USR00037,PRV00019,SVC010,"Los Angeles, CA",2023-04-03,2023-04-05,completed,105.0,0.0,PayPal,,5.0,False,2
BKG000254,USR00233,PRV00112,SVC004,"Dallas, TX",2023-01-23,2023-01-31,completed,125.0,10.0,PayPal,,4.2,False,8
BKG000255,USR00103,PRV00134,SVC010,"Los Angeles, CA",2023-01-31,2023-02-05,completed,100.0,20.0,Credit Card,,3.8,False,5
BKG000256,USR00030,PRV00015,SVC010,"New York, NY",2024-02-26,2024-02-29,completed,120.0,0.0,Debit Card,,4.2,True,3
BKG000257,USR00368,PRV00042,SVC008,"Seattle, WA",2024-01-27,2024-01-28,completed,125.0,5.0,Apple Pay,,5.0,False,1
BKG000258,USR00544,PRV00103,SVC006,"Austin, TX",2023-05-16,2023-05-23,completed,105.0,0.0,Apple Pay,,3.0,False,7
BKG000259,USR00175,PRV00063,SVC013,"Dallas, TX",2023-04-24,2023-04-28,completed,170.0,10.0,Credit Card,,4.1,False,4
BKG000260,USR00247,PRV00109,SVC005,"Chicago, IL",2024-03-19,2024-03-26,completed,145.0,0.0,Debit Card,,3.9,True,7
BKG000261,USR00238,PRV00082,SVC015,"New York, NY",2023-04-13,2023-04-15,cancelled,910.0,0.0,Credit Card,user_request,,False,2
BKG000262,USR00262,PRV00141,SVC010,"Boston, MA",2023-07-01,2023-07-10,completed,79.0,25.0,PayPal,,4.5,False,9
BKG000263,USR00560,PRV00057,SVC012,"Dallas, TX",2024-01-29,2024-02-06,completed,90.0,0.0,PayPal,,3.1,True,8
BKG000264,USR00307,PRV00070,SVC009,"Chicago, IL",2023-11-10,2023-11-16,completed,230.0,0.0,Debit Card,,4.2,False,6
BKG000265,USR00468,PRV00051,SVC013,"San Francisco, CA",2023-11-27,2023-12-03,completed,150.0,0.0,Apple Pay,,3.9,True,6
BKG000266,USR00495,PRV00064,SVC019,"Chicago, IL",2023-04-23,2023-04-29,completed,830.0,20.0,Credit Card,,3.2,True,6
BKG000267,USR00368,PRV00149,SVC010,"Seattle, WA",2024-02-22,2024-02-23,cancelled,80.0,10.0,Apple Pay,user_request,,True,1
BKG000268,USR00023,PRV00102,SVC009,"Los Angeles, CA",2023-02-14,2023-02-15,cancelled,270.0,10.0,Venmo,no_show,,False,1
BKG000269,USR00009,PRV00113,SVC002,"Dallas, TX",2023-10-17,2023-10-21,completed,155.0,0.0,Credit Card,,5.0,True,4
BKG000270,USR00509,PRV00074,SVC008,"Miami, FL",2023-11-19,2023-11-21,cancelled,115.0,0.0,Credit Card,user_request,,False,2
BKG000271,USR00361,PRV00019,SVC020,"Los Angeles, CA",2023-10-22,2023-10-23,completed,280.0,0.0,Debit Card,,3.8,False,1
BKG000272,USR00257,PRV00149,SVC005,"Seattle, WA",2024-06-19,2024-06-26,completed,125.0,0.0,Credit Card,,3.3,False,7
BKG000273,USR00100,PRV00011,SVC010,"New York, NY",2023-08-13,2023-08-20,completed,100.0,0.0,Apple Pay,,4.5,False,7
BKG000274,USR00452,PRV00033,SVC005,"Dallas, TX",2024-06-18,2024-06-21,completed,165.0,0.0,Apple Pay,,4.6,False,3
BKG000275,USR00093,PRV00084,SVC014,"Austin, TX",2024-03-30,2024-04-01,cancelled,270.0,0.0,Debit Card,no_show,,False,2
BKG000276,USR00180,PRV00124,SVC017,"New York, NY",2023-01-16,2023-01-23,completed,99.0,30.0,Apple Pay,,3.9,False,7
BKG000277,USR00514,PRV00043,SVC009,"San Francisco, CA",2023-10-24,2023-11-01,cancelled,235.0,0.0,Debit Card,pricing_issue,,False,8
BKG000278,USR00494,PRV00076,SVC011,"New York, NY",2023-12-25,2023-12-27,completed,85.0,0.0,Venmo,,4.8,False,2
BKG000279,USR00118,PRV00016,SVC005,"New York, NY",2024-03-30,2024-04-08,completed,120.0,5.0,Credit Card,,4.0,True,9
BKG000280,USR00232,PRV00102,SVC018,"Chicago, IL",2023-11-29,2023-12-04,completed,135.0,0.0,PayPal,,3.4,True,5
BKG000281,USR00375,PRV00126,SVC001,"New York, NY",2024-04-19,2024-04-20,cancelled,79.0,10.0,Credit Card,user_request,,False,1
BKG000282,USR00271,PRV00084,SVC012,"San Francisco, CA",2023-06-02,2023-06-04,completed,95.0,0.0,Debit Card,,4.5,True,2
BKG000283,USR00269,PRV00151,SVC012,"Los Angeles, CA",2024-04-12,2024-04-13,completed,69.0,20.0,PayPal,,5.0,False,1
BKG000284,USR00111,PRV00100,SVC001,"Los Angeles, CA",2023-12-06,2023-12-14,cancelled,85.0,20.0,Credit Card,no_show,,False,8
BKG000285,USR00575,PRV00094,SVC008,"San Francisco, CA",2023-04-23,2023-04-24,completed,110.0,0.0,PayPal,,4.5,False,1
BKG000286,USR00065,PRV00100,SVC010,"Los Angeles, CA",2024-01-04,2024-01-07,completed,90.0,0.0,Venmo,,3.6,False,3
BKG000287,USR00419,PRV00028,SVC002,"Austin, TX",2024-02-05,2024-02-13,completed,150.0,5.0,Credit Card,,4.2,True,8
BKG000288,USR00312,PRV00030,SVC004,"New York, NY",2023-12-29,2024-01-04,completed,135.0,15.0,Credit Card,,5.0,True,6
BKG000289,USR00241,PRV00035,SVC013,"Miami, FL",2023-09-06,2023-09-11,completed,125.0,0.0,Debit Card,,3.8,False,5
BKG000290,USR00465,PRV00111,SVC019,"Miami, FL",2023-02-20,2023-02-28,completed,780.0,0.0,Debit Card,,3.4,True,8
BKG000291,USR00159,PRV00026,SVC016,"Los Angeles, CA",2023-11-12,2023-11-16,completed,55.0,0.0,Apple Pay,,3.9,True,4
BKG000292,USR00418,PRV00072,SVC002,"Los Angeles, CA",2023-05-21,2023-05-23,completed,180.0,0.0,PayPal,,5.0,True,2
BKG000293,USR00380,PRV00100,SVC008,"Los Angeles, CA",2023-09-10,2023-09-19,completed,105.0,10.0,Credit Card,,5.0,False,9
BKG000294,USR00372,PRV00124,SVC018,"New York, NY",2023-07-22,2023-07-26,cancelled,145.0,0.0,Credit Card,provider_unavailable,,False,4
BKG000295,USR00368,PRV00059,SVC007,"Seattle, WA",2024-01-07,2024-01-16,completed,355.0,0.0,Credit Card,,4.7,True,9
BKG000296,USR00126,PRV00117,SVC003,"Chicago, IL",2023-05-13,2023-05-14,completed,210.0,0.0,PayPal,,4.4,False,1
BKG000297,USR00218,PRV00102,SVC001,"Austin, TX",2024-01-31,2024-02-06,completed,80.0,15.0,PayPal,,4.3,True,6
BKG000298,USR00052,PRV00063,SVC005,"Austin, TX",2023-10-19,2023-10-24,completed,119.0,15.0,Apple Pay,,4.5,False,5
BKG000299,USR00579,PRV00157,SVC018,"Chicago, IL",2023-12-02,2023-12-08,cancelled,140.0,0.0,PayPal,provider_unavailable,,False,6
BKG000300,USR00213,PRV00122,SVC008,"Dallas, TX",2023-10-22,2023-10-25,completed,89.0,15.0,PayPal,,5.0,False,3
BKG000301,USR00337,PRV00153,SVC001,"San Francisco, CA",2024-02-20,2024-02-23,completed,90.0,5.0,Apple Pay,,4.9,False,3
BKG000302,USR00284,PRV00038,SVC005,"New York, NY",2023-12-06,2023-12-11,completed,135.0,0.0,Debit Card,,4.0,False,5
BKG000303,USR00554,PRV00021,SVC004,"Dallas, TX",2023-05-30,2023-06-01,completed,135.0,15.0,Credit Card,,4.1,True,2
BKG000304,USR00027,PRV00120,SVC008,"New York, NY",2024-03-28,2024-03-29,completed,120.0,20.0,Credit Card,,3.6,False,1
BKG000305,USR00332,PRV00054,SVC002,"Austin, TX",2023-07-11,2023-07-17,cancelled,140.0,0.0,Debit Card,pricing_issue,,True,6
BKG000306,USR00130,PRV00135,SVC004,"Chicago, IL",2023-03-23,2023-04-01,completed,125.0,0.0,Apple Pay,,3.6,True,9
BKG000307,USR00066,PRV00122,SVC012,"Dallas, TX",2023-06-25,2023-06-26,completed,85.0,15.0,Apple Pay,,4.5,True,1
BKG000308,USR00526,PRV00071,SVC017,"Chicago, IL",2024-01-29,2024-01-30,completed,150.0,0.0,Debit Card,,4.2,False,1
BKG000309,USR00227,PRV00012,SVC017,"Miami, FL",2023-08-24,2023-09-02,cancelled,115.0,0.0,Credit Card,provider_unavailable,,True,9
BKG000310,USR00309,PRV00002,SVC002,"San Francisco, CA",2023-08-13,2023-08-16,cancelled,160.0,0.0,Debit Card,provider_unavailable,,False,3
BKG000311,USR00491,PRV00110,SVC004,"Chicago, IL",2023-06-13,2023-06-17,completed,135.0,0.0,Debit Card,,3.5,False,4
BKG000312,USR00503,PRV00100,SVC003,"Los Angeles, CA",2024-03-21,2024-03-27,completed,195.0,15.0,Debit Card,,3.5,False,6
BKG000313,USR00083,PRV00014,SVC003,"Los Angeles, CA",2023-10-04,2023-10-05,completed,210.0,0.0,PayPal,,4.3,False,1
BKG000314,USR00130,PRV00117,SVC019,"Chicago, IL",2024-06-29,2024-06-30,completed,920.0,15.0,Debit Card,,3.1,True,1
BKG000315,USR00562,PRV00125,SVC020,"New York, NY",2024-06-23,2024-06-30,completed,285.0,0.0,Credit Card,,3.6,False,7
BKG000316,USR00544,PRV00091,SVC020,"Austin, TX",2023-04-09,2023-04-10,completed,335.0,0.0,Credit Card,,4.8,True,1
BKG000317,USR00441,PRV00027,SVC018,"New York, NY",2023-01-20,2023-01-29,completed,130.0,0.0,Venmo,,3.7,False,9
BKG000318,USR00221,PRV00021,SVC014,"Dallas, TX",2024-01-22,2024-01-31,cancelled,325.0,15.0,PayPal,pricing_issue,,False,9
BKG000319,USR00348,PRV00103,SVC014,"New York, NY",2023-05-10,2023-05-12,cancelled,305.0,0.0,Apple Pay,provider_unavailable,,False,2
BKG000320,USR00098,PRV00043,SVC009,"Chicago, IL",2024-06-10,2024-06-15,completed,215.0,20.0,PayPal,,3.6,False,5
BKG000321,USR00384,PRV00122,SVC003,"Seattle, WA",2023-10-26,2023-10-30,completed,205.0,5.0,PayPal,,4.0,False,4
BKG000322,USR00094,PRV00024,SVC014,"Dallas, TX",2023-07-20,2023-07-23,completed,345.0,0.0,Debit Card,,4.8,False,3
BKG000323,USR00099,PRV00096,SVC005,"New York, NY",2023-12-25,2023-12-26,completed,160.0,5.0,Debit Card,,4.0,False,1
BKG000324,USR00570,PRV00112,SVC018,"Los Angeles, CA",2024-02-18,2024-02-27,completed,150.0,5.0,Credit Card,,4.2,False,9
BKG000325,USR00338,PRV00083,SVC012,"Austin, TX",2024-06-08,2024-06-17,cancelled,75.0,5.0,Credit Card,provider_unavailable,,False,9
BKG000326,USR00434,PRV00014,SVC010,"New York, NY",2023-03-26,2023-04-01,completed,95.0,0.0,Credit Card,,3.6,True,6
BKG000327,USR00320,PRV00128,SVC017,"Los Angeles, CA",2024-01-13,2024-01-18,completed,145.0,0.0,Venmo,,4.6,True,5
BKG000328,USR00218,PRV00088,SVC008,"Austin, TX",2024-01-31,2024-02-01,completed,105.0,0.0,Apple Pay,,4.1,True,1
BKG000329,USR00111,PRV00112,SVC012,"Los Angeles, CA",2023-10-01,2023-10-05,cancelled,85.0,0.0,Credit Card,pricing_issue,,True,4
BKG000330,USR00118,PRV00147,SVC008,"New York, NY",2023-05-08,2023-05-10,completed,120.0,0.0,Credit Card,,4.2,True,2
BKG000331,USR00440,PRV00160,SVC020,"New York, NY",2024-04-09,2024-04-13,completed,325.0,15.0,Debit Card,,3.9,False,4
BKG000332,USR00571,PRV00121,SVC009,"Chicago, IL",2023-05-19,2023-05-23,completed,225.0,0.0,PayPal,,4.6,True,4
BKG000333,USR00030,PRV00106,SVC011,"New York, NY",2023-02-16,2023-02-21,completed,70.0,20.0,PayPal,,4.0,True,5
BKG000334,USR00360,PRV00122,SVC005,"Dallas, TX",2024-05-30,2024-06-08,completed,160.0,5.0,Credit Card,,4.0,False,9
BKG000335,USR00580,PRV00007,SVC005,"Los Angeles, CA",2023-03-18,2023-03-23,completed,135.0,10.0,Debit Card,,3.6,False,5
BKG000336,USR00032,PRV00068,SVC013,"New York, NY",2023-05-22,2023-05-26,cancelled,125.0,0.0,PayPal,user_request,,True,4
BKG000337,USR00430,PRV00056,SVC012,"New York, NY",2023-10-30,2023-11-01,completed,69.0,20.0,PayPal,,4.8,True,2
BKG000338,USR00320,PRV00146,SVC020,"Los Angeles, CA",2023-02-28,2023-03-05,completed,280.0,0.0,Credit Card,,4.1,True,5
BKG000339,USR00087,PRV00040,SVC006,"Austin, TX",2023-11-28,2023-11-30,cancelled,85.0,0.0,PayPal,provider_unavailable,,True,2
BKG000340,USR00051,PRV00076,SVC015,"Miami, FL",2023-07-18,2023-07-22,completed,675.0,5.0,Credit Card,,3.8,False,4
BKG000341,USR00435,PRV00137,SVC014,"New York, NY",2023-03-29,2023-04-07,cancelled,325.0,0.0,Credit Card,provider_unavailable,,False,9
BKG000342,USR00280,PRV00090,SVC004,"San Francisco, CA",2023-12-09,2023-12-14,completed,130.0,0.0,Credit Card,,4.7,False,5
BKG000343,USR00354,PRV00098,SVC019,"New York, NY",2023-11-13,2023-11-14,cancelled,825.0,0.0,PayPal,provider_unavailable,,False,1
BKG000344,USR00499,PRV00076,SVC002,"Miami, FL",2023-01-10,2023-01-11,completed,170.0,0.0,PayPal,,3.1,True,1
BKG000345,USR00226,PRV00128,SVC002,"Los Angeles, CA",2024-01-11,2024-01-14,completed,170.0,0.0,Credit Card,,3.3,False,3
BKG000346,USR00008,PRV00058,SVC005,"San Francisco, CA",2023-11-25,2023-12-04,completed,140.0,0.0,Credit Card,,3.9,False,9
BKG000347,USR00262,PRV00055,SVC001,"Boston, MA",2023-02-21,2023-02-22,cancelled,90.0,15.0,PayPal,pricing_issue,,True,1
BKG000348,USR00510,PRV00045,SVC005,"Austin, TX",2023-10-27,2023-10-31,completed,145.0,0.0,Credit Card,,4.5,False,4
BKG000349,USR00390,PRV00058,SVC017,"San Francisco, CA",2023-05-28,2023-06-06,cancelled,115.0,15.0,Credit Card,scheduling_conflict,,True,9
BKG000350,USR00573,PRV00091,SVC003,"Los Angeles, CA",2024-06-20,2024-06-25,completed,190.0,5.0,PayPal,,4.0,True,5
BKG000351,USR00407,PRV00011,SVC014,"Los Angeles, CA",2023-01-14,2023-01-15,cancelled,260.0,0.0,Debit Card,provider_unavailable,,False,1
BKG000352,USR00020,PRV00007,SVC011,"Los Angeles, CA",2024-06-04,2024-06-10,completed,60.0,20.0,Debit Card,,4.6,True,6
BKG000353,USR00590,PRV00126,SVC014,"New York, NY",2023-12-12,2023-12-21,completed,360.0,0.0,PayPal,,3.9,True,9
BKG000354,USR00297,PRV00028,SVC011,"Austin, TX",2023-03-13,2023-03-15,completed,59.0,20.0,Credit Card,,4.4,False,2
BKG000355,USR00176,PRV00159,SVC015,"New York, NY",2024-06-18,2024-06-22,cancelled,965.0,0.0,Venmo,user_request,,False,4
BKG000356,USR00371,PRV00022,SVC008,"New York, NY",2023-12-12,2023-12-13,completed,100.0,0.0,Credit Card,,2.9,True,1
BKG000357,USR00447,PRV00008,SVC013,"Denver, CO",2023-01-11,2023-01-17,completed,140.0,0.0,Venmo,,3.9,True,6
BKG000358,USR00318,PRV00057,SVC011,"New York, NY",2023-01-28,2023-01-29,completed,70.0,0.0,Credit Card,,4.4,True,1
BKG000359,USR00173,PRV00117,SVC004,"Chicago, IL",2023-02-22,2023-03-01,completed,135.0,0.0,Credit Card,,4.0,False,7
BKG000360,USR00544,PRV00146,SVC012,"Austin, TX",2023-09-23,2023-09-30,completed,100.0,0.0,Apple Pay,,3.6,True,7
BKG000361,USR00360,PRV00038,SVC008,"Dallas, TX",2023-11-28,2023-12-02,completed,115.0,0.0,Credit Card,,4.5,True,4
BKG000362,USR00106,PRV00019,SVC006,"Los Angeles, CA",2023-04-19,2023-04-27,completed,70.0,20.0,Credit Card,,3.6,True,8
BKG000363,USR00157,PRV00020,SVC006,"Austin, TX",2024-04-10,2024-04-17,completed,100.0,5.0,PayPal,,4.1,True,7
BKG000364,USR00506,PRV00137,SVC019,"New York, NY",2023-03-27,2023-04-05,cancelled,780.0,30.0,PayPal,pricing_issue,,True,9
BKG000365,USR00331,PRV00081,SVC005,"Los Angeles, CA",2023-12-17,2023-12-21,completed,120.0,5.0,Credit Card,,4.2,True,4
BKG000366,USR00451,PRV00088,SVC010,"Austin, TX",2024-03-11,2024-03-14,cancelled,79.0,25.0,Apple Pay,user_request,,True,3
BKG000367,USR00282,PRV00086,SVC017,"Los Angeles, CA",2023-04-17,2023-04-23,completed,115.0,5.0,Debit Card,,4.8,False,6
BKG000368,USR00076,PRV00088,SVC002,"Austin, TX",2023-03-14,2023-03-19,completed,175.0,0.0,Apple Pay,,4.1,True,5
BKG000369,USR00059,PRV00098,SVC003,"New York, NY",2023-05-29,2023-06-01,completed,169.0,25.0,Debit Card,,3.1,True,3
BKG000370,USR00093,PRV00091,SVC013,"Austin, TX",2023-12-22,2023-12-23,completed,180.0,0.0,Debit Card,,2.3,True,1
BKG000371,USR00474,PRV00154,SVC002,"Seattle, WA",2023-03-30,2023-03-31,completed,119.0,20.0,PayPal,,2.9,True,1
BKG000372,USR00461,PRV00147,SVC007,"New York, NY",2023-09-14,2023-09-21,completed,470.0,0.0,PayPal,,3.0,False,7
BKG000373,USR00330,PRV00112,SVC005,"Los Angeles, CA",2023-12-25,2023-12-31,completed,119.0,20.0,Credit Card,,4.0,True,6
BKG000374,USR00064,PRV00150,SVC011,"Los Angeles, CA",2023-07-18,2023-07-21,completed,60.0,15.0,Debit Card,,3.8,False,3
BKG000375,USR00087,PRV00038,SVC002,"Austin, TX",2023-07-22,2023-07-27,cancelled,145.0,20.0,Credit Card,scheduling_conflict,,True,5
BKG000376,USR00254,PRV00100,SVC017,"Los Angeles, CA",2024-01-15,2024-01-21,completed,105.0,15.0,Debit Card,,3.7,True,6
BKG000377,USR00536,PRV00087,SVC012,"Miami, FL",2024-05-18,2024-05-20,completed,95.0,0.0,Credit Card,,4.5,False,2
BKG000378,USR00290,PRV00122,SVC011,"Dallas, TX",2024-03-17,2024-03-26,cancelled,65.0,15.0,Debit Card,user_request,,False,9
BKG000379,USR00054,PRV00086,SVC003,"Seattle, WA",2023-06-14,2023-06-20,completed,170.0,0.0,Credit Card,,3.9,False,6
BKG000380,USR00338,PRV00103,SVC013,"Austin, TX",2024-05-30,2024-06-08,cancelled,175.0,0.0,Debit Card,provider_unavailable,,True,9
BKG000381,USR00291,PRV00053,SVC011,"New York, NY",2023-08-28,2023-09-02,completed,80.0,0.0,Debit Card,,3.9,False,5
BKG000382,USR00084,PRV00053,SVC012,"New York, NY",2024-03-06,2024-03-11,completed,75.0,0.0,Credit Card,,3.4,False,5
BKG000383,USR00318,PRV00101,SVC005,"New York, NY",2024-05-12,2024-05-13,completed,140.0,0.0,Credit Card,,5.0,True,1
BKG000384,USR00087,PRV00083,SVC011,"Austin, TX",2024-02-21,2024-02-26,completed,70.0,0.0,Credit Card,,5.0,True,5
